RegionName,Date,ZHVI,Income Needed
"Vallejo, CA",2013-05-31,241071.74134146728,46938.25383353594
"Santa Maria, CA",2013-05-31,413254.6727947987,77334.41581764504
"Salinas, CA",2013-05-31,344599.75171705283,65778.32728981548
"San Luis Obispo, CA",2013-05-31,416227.158209893,78159.55275492535
"Merced, CA",2013-05-31,144072.7527366156,29494.448703319456
"Santa Cruz, CA",2013-05-31,530498.833810245,99285.88740171769
"Chico, CA",2013-05-31,206482.17082549052,41164.09606056816
"Redding, CA",2013-05-31,183485.6354793228,37338.50871057384
"El Centro, CA",2013-05-31,143833.1156686393,29424.881323548205
"Yuba City, CA",2013-05-31,159337.8473431125,518975.74965777225
"Madera, CA",2013-05-31,162178.8468040881,33128.61421700748
"Hanford, CA",2013-05-31,151288.66881149367,461479.1691382698
"Napa, CA",2013-05-31,440840.6299954234,84183.56219129098
"Los Angeles, CA",2013-06-30,440049.17243669246,85589.04980014125
"San Francisco, CA",2013-06-30,565120.67177777,109632.31781654168
"Riverside, CA",2013-06-30,226326.4300015593,48821.70050577266
"San Diego, CA",2013-06-30,404581.25174092327,87609.01861405186
"Sacramento, CA",2013-06-30,269276.307833376,54451.953182927806
"San Jose, CA",2013-06-30,673388.3672742842,128080.48854865263
"Fresno, CA",2013-06-30,170409.32777080926,36533.300131504206
"Bakersfield, CA",2013-06-30,150374.78691537047,34481.13205798424
"Oxnard, CA",2013-06-30,440594.0693431233,87165.12757389584
"Stockton, CA",2013-06-30,206082.4433687754,42871.4244826625
"Modesto, CA",2013-06-30,174389.87581906855,35892.894975880925
"Santa Rosa, CA",2013-06-30,411965.32113999024,1155897.424676463
"Visalia, CA",2013-06-30,148334.59797952324,31716.96284845921
"Vallejo, CA",2013-06-30,248750.22991937475,50603.28338089256
"Santa Maria, CA",2013-06-30,424378.684870997,83006.34294270312
"Salinas, CA",2013-06-30,353059.9361696828,70390.43934115053
"San Luis Obispo, CA",2013-06-30,426758.17642213055,83368.38373776579
"Merced, CA",2013-06-30,148454.700943173,31519.52088940842
"Santa Cruz, CA",2013-06-30,541119.9944980661,105851.46459481254
"Chico, CA",2013-06-30,211570.2439240047,43787.27525670822
"Redding, CA",2013-06-30,188378.1499235552,39669.18284034163
"El Centro, CA",2013-06-30,146224.14544469988,31316.23465147688
"Yuba City, CA",2013-06-30,164441.24127077733,533365.4008422515
"Madera, CA",2013-06-30,165932.95356930347,35226.490358684125
"Hanford, CA",2013-06-30,153585.15772071626,470061.6044017819
"Napa, CA",2013-06-30,453493.0483593184,90304.3462426446
"Los Angeles, CA",2013-07-31,448434.84934159234,89473.33845501921
"San Francisco, CA",2013-07-31,576271.5620902843,114929.29974229948
"Riverside, CA",2013-07-31,232218.16179670976,51162.067703972825
"San Diego, CA",2013-07-31,413334.7895248834,91433.03747636663
"Sacramento, CA",2013-07-31,276727.17064318026,57211.21949583382
"San Jose, CA",2013-07-31,684132.1690675255,133841.30632770417
"Fresno, CA",2013-07-31,173015.6807813935,37967.07099623436
"Bakersfield, CA",2013-07-31,152666.29964143116,35747.31379209945
"Oxnard, CA",2013-07-31,450301.9145975236,91327.9532914933
"Stockton, CA",2013-07-31,212971.32021681487,45148.16103393547
"Modesto, CA",2013-07-31,179175.2000558074,37716.597616533305
"Santa Rosa, CA",2013-07-31,421230.04238608736,1181013.1253466413
"Visalia, CA",2013-07-31,150142.88497702667,32931.618902029346
"Vallejo, CA",2013-07-31,255740.65736259305,53295.884026472726
"Santa Maria, CA",2013-07-31,432312.1783382783,86885.90285658007
"Salinas, CA",2013-07-31,360480.64274412266,73571.62229199444
"San Luis Obispo, CA",2013-07-31,433821.1296405961,86821.22320972955
"Merced, CA",2013-07-31,151421.82187822452,32926.26344272403
"Santa Cruz, CA",2013-07-31,546971.076124548,109606.09131848707
"Chico, CA",2013-07-31,214048.37142242445,45340.54716091522
"Redding, CA",2013-07-31,192728.27912158493,41270.66388729792
"El Centro, CA",2013-07-31,148652.92234437983,32477.02348179108
"Yuba City, CA",2013-07-31,168702.1455728656,546439.6993275079
"Madera, CA",2013-07-31,168918.3369483037,36602.70622908393
"Hanford, CA",2013-07-31,154345.39483152857,474986.1191659623
"Napa, CA",2013-07-31,462677.74379377416,94261.16931596617
"Los Angeles, CA",2013-08-31,455183.70282812655,91791.82088448746
"San Francisco, CA",2013-08-31,582116.3270297284,117621.93320304908
"Riverside, CA",2013-08-31,238088.59319656235,52650.34392411175
"San Diego, CA",2013-08-31,420239.286480522,93594.95107353006
"Sacramento, CA",2013-08-31,282954.9626143768,58792.96459499319
"San Jose, CA",2013-08-31,686868.3396053031,137336.38499073067
"Fresno, CA",2013-08-31,175611.27877316056,38724.6932561272
"Bakersfield, CA",2013-08-31,155270.30431507938,36417.63970395702
"Oxnard, CA",2013-08-31,457288.6856419126,93587.2803788976
"Stockton, CA",2013-08-31,219373.651619636,46653.6259860212
"Modesto, CA",2013-08-31,184291.4543536554,38940.0644361813
"Santa Rosa, CA",2013-08-31,427492.9662183045,1201613.4323991465
"Visalia, CA",2013-08-31,152266.46329190664,33475.609424869646
"Vallejo, CA",2013-08-31,263561.9887914911,55141.87551688939
"Santa Maria, CA",2013-08-31,437277.4019538604,88918.4891070878
"Salinas, CA",2013-08-31,367375.88069366495,75391.04309277651
"San Luis Obispo, CA",2013-08-31,438120.3976095591,88376.44141447429
"Merced, CA",2013-08-31,154540.67343485894,33721.8434737801
"Santa Cruz, CA",2013-08-31,550443.2034752853,110937.92708307452
"Chico, CA",2013-08-31,216357.9260549403,46092.3934553584
"Redding, CA",2013-08-31,196932.5378599675,42215.28481893589
"El Centro, CA",2013-08-31,150933.30760144323,33016.274870152585
"Yuba City, CA",2013-08-31,172166.0446142088,558124.1169665374
"Madera, CA",2013-08-31,171499.59717807005,37284.61880660897
"Hanford, CA",2013-08-31,155118.27467240003,476948.0977165588
"Napa, CA",2013-08-31,469648.1630771626,96344.54068664517
"Los Angeles, CA",2013-09-30,459934.0853894607,93807.86239478445
"San Francisco, CA",2013-09-30,586835.6454152237,119577.23197915478
"Riverside, CA",2013-09-30,243996.80551403013,54026.493727086105
"San Diego, CA",2013-09-30,425077.78915881045,95200.17568820124
"Sacramento, CA",2013-09-30,287553.63188182056,60041.49349159348
"San Jose, CA",2013-09-30,688082.6960451745,140302.20569415117
"Fresno, CA",2013-09-30,178702.00519708142,39381.9900538679
"Bakersfield, CA",2013-09-30,158583.00704624315,36983.60789897508
"Oxnard, CA",2013-09-30,462148.0427101712,95159.64560885297
"Stockton, CA",2013-09-30,225666.33920610265,48013.22749455476
"Modesto, CA",2013-09-30,188937.7233639584,40011.60618097359
"Santa Rosa, CA",2013-09-30,434174.3878527685,1220578.213416078
"Visalia, CA",2013-09-30,154309.89934600564,33872.77015119767
"Vallejo, CA",2013-09-30,269747.2499882125,56730.87544575703
"Santa Maria, CA",2013-09-30,441953.43921174126,90509.65904109202
"Salinas, CA",2013-09-30,372716.0393933355,76965.60345178648
"San Luis Obispo, CA",2013-09-30,440377.5359760482,89508.90474184605
"Merced, CA",2013-09-30,158227.61227561886,34354.70068302267
"Santa Cruz, CA",2013-09-30,552137.2550267887,111656.28871859418
"Chico, CA",2013-09-30,217924.01443380892,46551.814395008
"Redding, CA",2013-09-30,198541.83176741563,42893.792501693984
"El Centro, CA",2013-09-30,153121.9632351489,33399.43504614046
"Yuba City, CA",2013-09-30,176325.8904155457,570157.8646086894
"Madera, CA",2013-09-30,174375.99575928116,37854.67460627034
"Hanford, CA",2013-09-30,156481.5118350759,477652.0218162917
"Napa, CA",2013-09-30,474375.585950924,97893.2937337907
"Los Angeles, CA",2013-10-31,463091.8934162065,93041.21761146364
"San Francisco, CA",2013-10-31,589479.556509398,117895.26306196042
"Riverside, CA",2013-10-31,248432.40246719657,54017.90822534572
"San Diego, CA",2013-10-31,426967.4831823448,94178.21896482688
"Sacramento, CA",2013-10-31,290398.1991496023,59588.96325650754
"San Jose, CA",2013-10-31,688412.8808515989,138881.41748360835
"Fresno, CA",2013-10-31,180926.27692771237,39086.01400317211
"Bakersfield, CA",2013-10-31,160988.6302738033,36795.66333559716
"Oxnard, CA",2013-10-31,465217.8559760698,93810.06250359422
"Stockton, CA",2013-10-31,230191.12414667517,48090.729152762135
"Modesto, CA",2013-10-31,192940.02051029055,39964.27374677536
"Santa Rosa, CA",2013-10-31,437238.3555735392,1236481.7016967053
"Visalia, CA",2013-10-31,156060.34900336395,33486.466862341134
"Vallejo, CA",2013-10-31,275381.7329007813,56728.52632690736
"Santa Maria, CA",2013-10-31,446830.9097998682,89564.40174144245
"Salinas, CA",2013-10-31,376935.4934199159,76370.90284601093
"San Luis Obispo, CA",2013-10-31,441062.300123478,87926.15180987239
"Merced, CA",2013-10-31,161608.18936230507,34144.46195680183
"Santa Cruz, CA",2013-10-31,552196.0626536534,109335.51086184426
"Chico, CA",2013-10-31,219464.022027195,45961.70997114721
"Redding, CA",2013-10-31,200265.07686654784,42443.072647500645
"El Centro, CA",2013-10-31,154726.16178712613,33008.52510566866
"Yuba City, CA",2013-10-31,179537.099548815,581700.5469903327
"Madera, CA",2013-10-31,176944.56859752326,37522.6162786678
"Hanford, CA",2013-10-31,157719.76912420263,480156.1318561759
"Napa, CA",2013-10-31,476130.16664253786,96701.1402614972
"Los Angeles, CA",2013-11-30,464222.8995621585,95023.01526908689
"San Francisco, CA",2013-11-30,589691.348314218,119854.36736171968
"Riverside, CA",2013-11-30,251030.9001472724,55481.20153261795
"San Diego, CA",2013-11-30,426744.7365258856,95596.75362505544
"Sacramento, CA",2013-11-30,291101.7781861966,60867.81770520983
"San Jose, CA",2013-11-30,688226.9526033133,141866.49850822997
"Fresno, CA",2013-11-30,181907.25976050555,39900.04380388285
"Bakersfield, CA",2013-11-30,162220.6764508514,37657.04460654055
"Oxnard, CA",2013-11-30,465728.3142790504,95244.71452006225
"Stockton, CA",2013-11-30,232973.90747173064,49467.3690419349
"Modesto, CA",2013-11-30,194927.22473558743,41052.20656253517
"Santa Rosa, CA",2013-11-30,439178.03666394175,1253621.8701660254
"Visalia, CA",2013-11-30,156791.04287487676,34103.34004522731
"Vallejo, CA",2013-11-30,278450.2319554136,58218.600155264496
"Santa Maria, CA",2013-11-30,448361.6917814047,91317.34972759728
"Salinas, CA",2013-11-30,380509.3496596291,77946.03822178909
"San Luis Obispo, CA",2013-11-30,440267.3772331373,89212.89741010054
"Merced, CA",2013-11-30,163674.81770650856,34948.20337032505
"Santa Cruz, CA",2013-11-30,553137.5790924999,110814.69155525512
"Chico, CA",2013-11-30,219951.2307344798,46737.650133236406
"Redding, CA",2013-11-30,200584.3483257653,43169.90439042493
"El Centro, CA",2013-11-30,155075.65268109375,33634.056488074166
"Yuba City, CA",2013-11-30,181588.71986401585,594132.2510214581
"Madera, CA",2013-11-30,178204.7143068717,38433.76293529952
"Hanford, CA",2013-11-30,158274.84649296352,486001.5018263564
"Napa, CA",2013-11-30,476376.8350129199,98343.33155638404
"Los Angeles, CA",2013-12-31,465016.48815943016,97942.28816863555
"San Francisco, CA",2013-12-31,591124.8041653442,123202.6790973576
"Riverside, CA",2013-12-31,252766.69720271128,57361.28394213119
"San Diego, CA",2013-12-31,427086.5155632649,97906.48456458734
"Sacramento, CA",2013-12-31,290916.9674291195,62628.58810663687
"San Jose, CA",2013-12-31,691099.1632945708,146591.32987203888
"Fresno, CA",2013-12-31,181747.778128008,40986.38104450784
"Bakersfield, CA",2013-12-31,162341.58500197547,38763.13679783433
"Oxnard, CA",2013-12-31,466493.964752904,97754.46245349842
"Stockton, CA",2013-12-31,234987.00416798185,51214.89528525841
"Modesto, CA",2013-12-31,196366.7900102466,42516.4447521299
"Santa Rosa, CA",2013-12-31,439720.7029783474,1266849.1147459357
"Visalia, CA",2013-12-31,156700.07718282056,35048.41349772526
"Vallejo, CA",2013-12-31,280903.705259904,60247.53228133593
"Santa Maria, CA",2013-12-31,450136.2662817975,94037.29657182598
"Salinas, CA",2013-12-31,382787.93095726974,80480.84606760388
"San Luis Obispo, CA",2013-12-31,439913.4950287544,91524.96509865893
"Merced, CA",2013-12-31,165386.26014750422,36078.40116815916
"Santa Cruz, CA",2013-12-31,554396.4644745286,113887.16063844136
"Chico, CA",2013-12-31,219035.22434535567,48092.3464031176
"Redding, CA",2013-12-31,199899.60470893924,44308.82267837061
"El Centro, CA",2013-12-31,155688.1326338485,34656.98615276803
"Yuba City, CA",2013-12-31,182506.09371662143,604090.5842485363
"Madera, CA",2013-12-31,178932.59734703833,39718.59496467273
"Hanford, CA",2013-12-31,157578.7373777642,490782.3309742932
"Napa, CA",2013-12-31,476231.0349457474,101053.76569871568
"Los Angeles, CA",2014-01-31,466413.8973322457,98352.7470524838
"San Francisco, CA",2014-01-31,592702.4990790735,124258.01041554067
"Riverside, CA",2014-01-31,254948.47903382187,56597.23159196486
"San Diego, CA",2014-01-31,428138.946903692,90464.41869497296
"Sacramento, CA",2014-01-31,290638.3654349247,63307.14253625294
"San Jose, CA",2014-01-31,695536.43298276,146504.80737645636
"Fresno, CA",2014-01-31,181915.14561933625,41138.77446978432
"Bakersfield, CA",2014-01-31,162585.34861286005,37760.07897666404
"Oxnard, CA",2014-01-31,468386.6375969137,98225.66981045406
"Stockton, CA",2014-01-31,236961.99409543583,51771.14244491284
"Modesto, CA",2014-01-31,198113.94406404265,43080.71845251782
"Santa Rosa, CA",2014-01-31,444019.4272339218,91913.772787648
"Visalia, CA",2014-01-31,156615.0236199392,35219.51818353009
"Vallejo, CA",2014-01-31,284106.28706557374,60995.79114469732
"Santa Maria, CA",2014-01-31,452054.95088649535,94569.7306474974
"Salinas, CA",2014-01-31,385397.2992371309,81090.54927276101
"San Luis Obispo, CA",2014-01-31,440877.0044529493,91925.08077068784
"Merced, CA",2014-01-31,166713.612285062,36228.79870417582
"Santa Cruz, CA",2014-01-31,555832.7627168795,114690.13080632743
"Chico, CA",2014-01-31,218468.79619689463,48334.44986651668
"Redding, CA",2014-01-31,199698.4191794932,44595.35986277107
"El Centro, CA",2014-01-31,156976.24469763052,34923.08869413878
"Yuba City, CA",2014-01-31,183559.0148578155,41533.24600917925
"Madera, CA",2014-01-31,179337.5734183621,39699.7099940183
"Hanford, CA",2014-01-31,157589.0198867864,35678.717714091625
"Napa, CA",2014-01-31,478010.6262868167,100500.5543432221
"Los Angeles, CA",2014-02-28,469521.3775250806,97509.61440988602
"San Francisco, CA",2014-02-28,597202.9557318881,123968.55614005834
"Riverside, CA",2014-02-28,257624.6837307636,56530.335925375
"San Diego, CA",2014-02-28,431165.5639567413,90044.5659034788
"Sacramento, CA",2014-02-28,291931.4098438086,63019.95562913976
"San Jose, CA",2014-02-28,701871.0722556077,145736.3506630676
"Fresno, CA",2014-02-28,182787.28132288367,40907.2193218902
"Bakersfield, CA",2014-02-28,163339.47313673623,37663.8944937909
"Oxnard, CA",2014-02-28,470951.7200839905,97861.89145742609
"Stockton, CA",2014-02-28,239614.5587217499,51915.14397928377
"Modesto, CA",2014-02-28,200658.3935457449,43208.805926654415
"Santa Rosa, CA",2014-02-28,449681.1218460926,92201.57356969462
"Visalia, CA",2014-02-28,157637.7831774178,35122.91934442991
"Vallejo, CA",2014-02-28,287965.72495149047,61077.45679351046
"Santa Maria, CA",2014-02-28,456995.315905706,94232.327496005
"Salinas, CA",2014-02-28,389523.0259693164,81033.1039905027
"San Luis Obispo, CA",2014-02-28,443562.7542611841,91492.99811893691
"Merced, CA",2014-02-28,168641.437213097,36354.15824406482
"Santa Cruz, CA",2014-02-28,559964.5226709215,114585.99242438732
"Chico, CA",2014-02-28,218977.36535036296,48045.63947090723
"Redding, CA",2014-02-28,198968.91247513783,44196.84712641434
"El Centro, CA",2014-02-28,158041.53713026733,34839.19206068819
"Yuba City, CA",2014-02-28,185131.96862952271,41543.32234894741
"Madera, CA",2014-02-28,180161.46192818115,39563.7811159401
"Hanford, CA",2014-02-28,158652.4446963558,35304.53134206701
"Napa, CA",2014-02-28,481346.5225365343,100000.7414293802
"Los Angeles, CA",2014-03-31,475523.2399386367,97966.6252879117
"San Francisco, CA",2014-03-31,608422.9351284569,125601.5732921182
"Riverside, CA",2014-03-31,261552.9371140382,57280.942868156846
"San Diego, CA",2014-03-31,436386.45787068654,90988.26422223845
"Sacramento, CA",2014-03-31,295610.5593852864,63757.83936537733
"San Jose, CA",2014-03-31,716427.8536560441,146620.06491379166
"Fresno, CA",2014-03-31,185043.62667390608,41333.2154966567
"Bakersfield, CA",2014-03-31,165276.40447326755,38100.58946040746
"Oxnard, CA",2014-03-31,477213.93062900985,99063.9365829312
"Stockton, CA",2014-03-31,243410.25816147905,52875.79603373848
"Modesto, CA",2014-03-31,204575.0115178168,44015.88656918293
"Santa Rosa, CA",2014-03-31,455119.0026107928,93992.76296045825
"Visalia, CA",2014-03-31,159589.30331188696,35573.4537182273
"Vallejo, CA",2014-03-31,293071.644094291,62068.20875176486
"Santa Maria, CA",2014-03-31,463822.36348751374,95379.12129170964
"Salinas, CA",2014-03-31,395831.8351956536,82148.98308616396
"San Luis Obispo, CA",2014-03-31,449614.0433134479,92504.50969581534
"Merced, CA",2014-03-31,171582.90744473287,37097.72087746557
"Santa Cruz, CA",2014-03-31,570200.9300901436,116318.15658962216
"Chico, CA",2014-03-31,222404.4789431256,48478.2043945436
"Redding, CA",2014-03-31,199074.6274263381,44342.74030257225
"El Centro, CA",2014-03-31,160279.2164292276,35295.583964678466
"Yuba City, CA",2014-03-31,187888.04988562092,42234.69904245467
"Madera, CA",2014-03-31,182509.53685709604,40007.99719799519
"Hanford, CA",2014-03-31,160423.45268017193,35570.17053527985
"Napa, CA",2014-03-31,486203.8202054213,101172.23535894533
"Los Angeles, CA",2014-04-30,482358.0827686268,98257.95092104757
"San Francisco, CA",2014-04-30,622817.254261092,127013.7431686533
"Riverside, CA",2014-04-30,265534.093299399,57865.30465230309
"San Diego, CA",2014-04-30,442569.46448147006,91661.46368754908
"Sacramento, CA",2014-04-30,299980.92897315306,64280.62469778911
"San Jose, CA",2014-04-30,733337.1019881569,146837.62097239
"Fresno, CA",2014-04-30,187599.90748690628,41638.59218738928
"Bakersfield, CA",2014-04-30,167210.71633298515,38403.29824229531
"Oxnard, CA",2014-04-30,483048.200178499,99753.40580266528
"Stockton, CA",2014-04-30,247884.0533338209,53692.035762366926
"Modesto, CA",2014-04-30,208673.25899190965,44646.55408801791
"Santa Rosa, CA",2014-04-30,462424.4783780825,95141.8598060308
"Visalia, CA",2014-04-30,161353.08846765864,35834.1675594698
"Vallejo, CA",2014-04-30,299346.0505740123,62907.744278648126
